data_inicio,nome,id_chamado
11/03,Bangu,48
11/03,Barra da Tijuca,58
11/03,Barra de Guaratiba,2
11/03,Barros Filho,1
11/03,Benfica,4
11/03,Bento Ribeiro,16
11/03,Bonsucesso,11
11/03,Botafogo,29
11/03,Brás de Pina,15
11/03,Cachambi,16
11/03,Cacuia,6
11/03,Caju,2
11/03,Camorim,1
11/03,Campinho,3
11/03,Campo Grande,115
11/03,Campo dos Afonsos,1
11/03,Cascadura,6
11/03,Catete,10
11/03,Cavalcanti,1
11/03,Centro,30
11/03,Cidade Nova,5
11/03,Cidade de Deus,1
11/03,Cocotá,1
11/03,Coelho Neto,4
11/03,Colégio,5
11/03,Copacabana,75
11/03,Cordovil,5
11/03,Cosmos,17
11/03,Costa Barros,2
11/03,Curicica,5
11/03,Del Castilho,4
11/03,Deodoro,4
11/03,Encantado,6
11/03,Engenho Novo,7
11/03,Engenho da Rainha,4
11/03,Engenho de Dentro,36
11/03,Estácio,1
11/03,Flamengo,16
11/03,Freguesia (Ilha),10
11/03,Freguesia (Jacarepaguá),18
11/03,Galeão,2
11/03,Gamboa,1
11/03,Gardênia Azul,1
11/03,Glória,12
11/03,Grajaú,13
11/03,Guadalupe,6
11/03,Guaratiba,23
11/03,Gávea,10
11/03,Higienópolis,4
11/03,Honório Gurgel,3
11/03,Humaitá,15
11/03,Ilha de Guaratiba,3
11/03,Inhaúma,3
11/03,Inhoaíba,5
11/03,Ipanema,20
11/03,Irajá,16
11/03,Itanhangá,5
11/03,Jacarepaguá,15
11/03,Jacaré,6
11/03,Jardim América,4
11/03,Jardim Botânico,7
11/03,Jardim Carioca,5
11/03,Jardim Guanabara,7
11/03,Jardim Sulacap,12
11/03,Lagoa,6
11/03,Lapa,6
11/03,Laranjeiras,14
11/03,Leblon,15
11/03,Leme,8
11/03,Lins de Vasconcelos,1
11/03,Madureira,13
11/03,Magalhães Bastos,8
11/03,Mangueira,1
11/03,Manguinhos,1
11/03,Maracanã,25
11/03,Marechal Hermes,18
11/03,Maria da Graça,2
11/03,Maré,1
11/03,Méier,16
11/03,Olaria,10
11/03,Osvaldo Cruz,7
11/03,Paciência,11
11/03,Padre Miguel,16
11/03,Paquetá,1
11/03,Parada de Lucas,4
11/03,Parque Anchieta,5
11/03,Parque Colúmbia,2
11/03,Pavuna,16
11/03,Pechincha,17
11/03,Pedra de Guaratiba,6
11/03,Penha,17
11/03,Penha Circular,12
11/03,Piedade,15
11/03,Pilares,10
11/03,Pitangueiras,1
11/03,Portuguesa,4
11/03,Praça Seca,8
11/03,Praça da Bandeira,3
11/03,Quintino Bocaiúva,9
11/03,Ramos,14
11/03,Realengo,44
11/03,Recreio dos Bandeirantes,34
11/03,Ribeira,2
11/03,Ricardo de Albuquerque,2
11/03,Rio Comprido,6
11/03,Rocha,6
11/03,Rocha Miranda,9
11/03,Sampaio,2
11/03,Santa Cruz,27
11/03,Santa Teresa,19
11/03,Santíssimo,12
11/03,Senador Camará,6
11/03,Senador Vasconcelos,5
11/03,Sepetiba,9
11/03,São Conrado,1
11/03,São Cristóvão,7
11/03,São Francisco Xavier,1
11/03,Tanque,15
11/03,Taquara,37
11/03,Tauá,3
11/03,Tijuca,80
11/03,Todos os Santos,12
11/03,Tomás Coelho,3
11/03,Turiaçú,1
11/03,Urca,17
11/03,Vargem Grande,8
11/03,Vargem Pequena,4
11/03,Vaz Lobo,2
11/03,Vicente de Carvalho,6
11/03,Vigário Geral,3
11/03,Vila Isabel,30
11/03,Vila Kosmos,2
11/03,Vila Militar,2
11/03,Vila Valqueire,18
11/03,Vila da Penha,14
11/03,Vista Alegre,5
11/03,Zumbi,1
11/04,Abolição,3
11/04,Acari,2
11/04,Alto da Boa Vista,7
11/04,Anchieta,27
11/04,Andaraí,25
11/04,Anil,13
11/04,Bancários,9
11/04,Bangu,90
11/04,Barra da Tijuca,70
11/04,Barra de Guaratiba,2
11/04,Barros Filho,5
11/04,Benfica,11
11/04,Bento Ribeiro,45
11/04,Bonsucesso,22
11/04,Botafogo,70
11/04,Brás de Pina,20
11/04,Cachambi,14
11/04,Cacuia,6
11/04,Caju,5
11/04,Camorim,4
11/04,Campinho,6
11/04,Campo Grande,209
11/04,Cascadura,12
11/04,Catete,16
11/04,Catumbi,7
11/04,Cavalcanti,2
11/04,Centro,76
11/04,Cidade Nova,4
11/04,Cidade Universitária,2
11/04,Cidade de Deus,2
11/04,Cocotá,4
11/04,Coelho Neto,18
11/04,Colégio,8
11/04,Complexo do Alemão,4
11/04,Copacabana,79
11/04,Cordovil,14
11/04,Cosme Velho,3
11/04,Cosmos,21
11/04,Costa Barros,1
11/04,Curicica,13
11/04,Del Castilho,13
11/04,Deodoro,5
11/04,Encantado,9
11/04,Engenheiro Leal,3
11/04,Engenho Novo,29
11/04,Engenho da Rainha,13
11/04,Engenho de Dentro,33
11/04,Estácio,10
11/04,Flamengo,20
11/04,Freguesia (Ilha),1
11/04,Freguesia (Jacarepaguá),41
11/04,Galeão,11
11/04,Gamboa,7
11/04,Gardênia Azul,2
11/04,Glória,10
11/04,Grajaú,36
11/04,Grumari,1
11/04,Guadalupe,27
11/04,Guaratiba,38
11/04,Gávea,9
11/04,Higienópolis,14
11/04,Honório Gurgel,7
11/04,Humaitá,20
11/04,Ilha de Guaratiba,5
11/04,Inhaúma,16
11/04,Inhoaíba,16
11/04,Ipanema,28
11/04,Irajá,39
11/04,Itanhangá,6
11/04,Jacarepaguá,28
11/04,Jacaré,6
11/04,Jardim América,17
11/04,Jardim Botânico,16
11/04,Jardim Carioca,5
11/04,Jardim Guanabara,24
11/04,Jardim Sulacap,12
11/04,Joá,2
11/04,Lagoa,14
11/04,Lapa,6
11/04,Laranjeiras,31
11/04,Leblon,35
11/04,Leme,6
11/04,Lins de Vasconcelos,12
11/04,Madureira,35
11/04,Magalhães Bastos,16
11/04,Mangueira,17
11/04,Manguinhos,5
11/04,Maracanã,24
11/04,Marechal Hermes,26
11/04,Maria da Graça,12
11/04,Maré,6
11/04,Moneró,4
11/04,Méier,43
11/04,Olaria,23
11/04,Osvaldo Cruz,25
11/04,Paciência,25
11/04,Padre Miguel,17
11/04,Paquetá,1
11/04,Parada de Lucas,4
11/04,Parque Anchieta,11
11/04,Parque Colúmbia,2
11/04,Pavuna,34
11/04,Pechincha,34
11/04,Pedra de Guaratiba,13
11/04,Penha,45
11/04,Penha Circular,22
11/04,Piedade,31
11/04,Pilares,10
11/04,Pitangueiras,2
11/04,Portuguesa,9
11/04,Praça Seca,24
11/04,Praça da Bandeira,8
11/04,Quintino Bocaiúva,25
11/04,Ramos,24
11/04,Realengo,75
11/04,Recreio dos Bandeirantes,48
11/04,Riachuelo,3
11/04,Ribeira,1
11/04,Ricardo de Albuquerque,9
11/04,Rio Comprido,16
11/04,Rocha,5
11/04,Rocha Miranda,19
11/04,Rocinha,1
11/04,Sampaio,5
11/04,Santa Cruz,79
11/04,Santa Teresa,19
11/04,Santo Cristo,11
11/04,Santíssimo,17
11/04,Saúde,3
11/04,Senador Camará,17
11/04,Senador Vasconcelos,17
11/04,Sepetiba,18
11/04,São Conrado,6
11/04,São Cristóvão,27
11/04,São Francisco Xavier,2
11/04,Tanque,17
11/04,Taquara,63
11/04,Tauá,4
11/04,Tijuca,117
11/04,Todos os Santos,15
11/04,Tomás Coelho,6
11/04,Turiaçú,7
11/04,Urca,5
11/04,Vargem Grande,16
11/04,Vargem Pequena,15
11/04,Vasco da Gama,1
11/04,Vaz Lobo,9
11/04,Vicente de Carvalho,9
11/04,Vidigal,1
11/04,Vigário Geral,22
11/04,Vila Isabel,74
11/04,Vila Kennedy,6
11/04,Vila Kosmos,4
11/04,Vila Militar,3
11/04,Vila Valqueire,25
11/04,Vila da Penha,24
11/04,Vista Alegre,6
11/04,Zumbi,1
11/04,Água Santa,2
12/01,Abolição,11
12/01,Acari,6
12/01,Alto da Boa Vista,2
12/01,Anchieta,12
12/01,Andaraí,26
12/01,Anil,16
12/01,Bancários,19
12/01,Bangu,69
12/01,Barra da Tijuca,84
12/01,Barra de Guaratiba,1
12/01,Barros Filho,3
12/01,Benfica,16
12/01,Bento Ribeiro,51
12/01,Bonsucesso,13
12/01,Botafogo,62
12/01,Brás de Pina,20
12/01,Cachambi,27
12/01,Cacuia,13
12/01,Camorim,2
12/01,Campinho,7
12/01,Campo Grande,203
12/01,Cascadura,14
12/01,Catete,16
12/01,Catumbi,2
12/01,Cavalcanti,3
12/01,Centro,84
12/01,Cidade Nova,8
12/01,Cidade de Deus,5
12/01,Cocotá,5
12/01,Coelho Neto,5
12/01,Colégio,3
12/01,Complexo do Alemão,4
12/01,Copacabana,92
12/01,Cordovil,11
12/01,Cosme Velho,8
12/01,Cosmos,33
12/01,Costa Barros,1
12/01,Curicica,19
12/01,Del Castilho,9
12/01,Deodoro,3
12/01,Encantado,14
12/01,Engenho Novo,20
12/01,Engenho da Rainha,4
12/01,Engenho de Dentro,37
12/01,Estácio,4
12/01,Flamengo,24
12/01,Freguesia (Ilha),9
12/01,Freguesia (Jacarepaguá),23
12/01,Galeão,4
12/01,Gamboa,3
12/01,Gardênia Azul,4
12/01,Glória,11
12/01,Grajaú,29
12/01,Grumari,1
12/01,Guadalupe,12
12/01,Guaratiba,69
12/01,Gávea,8
12/01,Higienópolis,5
12/01,Honório Gurgel,3
12/01,Humaitá,12
12/01,Ilha de Guaratiba,1
12/01,Inhaúma,17
12/01,Inhoaíba,21
12/01,Ipanema,25
12/01,Irajá,38
12/01,Itanhangá,12
12/01,Jacarepaguá,22
12/01,Jacaré,3
12/01,Jardim América,15
12/01,Jardim Botânico,11
12/01,Jardim Carioca,14
12/01,Jardim Guanabara,26
12/01,Jardim Sulacap,11
12/01,Joá,2
12/01,Lagoa,7
12/01,Lapa,4
12/01,Laranjeiras,15
12/01,Leblon,25
12/01,Lins de Vasconcelos,11
12/01,Madureira,35
12/01,Magalhães Bastos,3
12/01,Mangueira,2
12/01,Manguinhos,3
12/01,Maracanã,19
12/01,Marechal Hermes,21
12/01,Maria da Graça,5
12/01,Maré,9
12/01,Moneró,4
12/01,Méier,34
12/01,Olaria,26
12/01,Osvaldo Cruz,18
12/01,Paciência,23
12/01,Padre Miguel,26
12/01,Paquetá,5
12/01,Parada de Lucas,4
12/01,Parque Anchieta,11
12/01,Parque Colúmbia,6
12/01,Pavuna,30
12/01,Pechincha,33
12/01,Pedra de Guaratiba,17
12/01,Penha,29
12/01,Penha Circular,15
12/01,Piedade,26
12/01,Pilares,6
12/01,Pitangueiras,2
12/01,Portuguesa,13
12/01,Praça Seca,28
12/01,Praça da Bandeira,9
12/01,Quintino Bocaiúva,15
12/01,Ramos,30
12/01,Realengo,71
12/01,Recreio dos Bandeirantes,48
12/01,Riachuelo,6
12/01,Ribeira,2
12/01,Ricardo de Albuquerque,7
12/01,Rio Comprido,11
12/01,Rocha,7
12/01,Rocha Miranda,9
12/01,Rocinha,3
12/01,Sampaio,1
12/01,Santa Cruz,65
12/01,Santa Teresa,21
12/01,Santo Cristo,11
12/01,Santíssimo,13
12/01,Saúde,2
12/01,Senador Camará,9
12/01,Senador Vasconcelos,4
12/01,Sepetiba,23
12/01,São Conrado,2
12/01,São Cristóvão,22
12/01,São Francisco Xavier,4
12/01,Tanque,10
12/01,Taquara,46
12/01,Tauá,7
12/01,Tijuca,103
12/01,Todos os Santos,14
12/01,Tomás Coelho,3
12/01,Turiaçú,19
12/01,Urca,12
12/01,Vargem Grande,9
12/01,Vargem Pequena,10
12/01,Vicente de Carvalho,9
12/01,Vidigal,6
12/01,Vigário Geral,4
12/01,Vila Isabel,42
12/01,Vila Kennedy,2
12/01,Vila Militar,3
12/01,Vila Valqueire,34
12/01,Vila da Penha,22
12/01,Vista Alegre,7
12/01,Zumbi,3
12/01,Água Santa,2
12/02,Abolição,1
12/02,Acari,3
12/02,Alto da Boa Vista,2
12/02,Anchieta,3
12/02,Andaraí,9
12/02,Anil,15
12/02,Bancários,1
12/02,Bangu,42
12/02,Barra da Tijuca,48
12/02,Barros Filho,1
12/02,Benfica,6
12/02,Bento Ribeiro,20
12/02,Bonsucesso,7
12/02,Botafogo,24
12/02,Brás de Pina,9
12/02,Cachambi,13
12/02,Cacuia,2
12/02,Caju,1
12/02,Camorim,2
12/02,Campinho,1
12/02,Campo Grande,124
12/02,Cascadura,7
12/02,Catete,7
12/02,Catumbi,1
12/02,Centro,44
12/02,Cidade Nova,1
12/02,Cocotá,4
12/02,Coelho Neto,6
12/02,Colégio,4
12/02,Complexo do Alemão,3
12/02,Copacabana,44
12/02,Cordovil,4
12/02,Cosme Velho,2
12/02,Cosmos,6
12/02,Curicica,12
12/02,Del Castilho,3
12/02,Deodoro,1
12/02,Encantado,4
12/02,Engenheiro Leal,1
12/02,Engenho Novo,15
12/02,Engenho da Rainha,2
12/02,Engenho de Dentro,22
12/02,Estácio,2
12/02,Flamengo,44
12/02,Freguesia (Ilha),5
12/02,Freguesia (Jacarepaguá),23
12/02,Galeão,3
12/02,Gamboa,1
12/02,Gardênia Azul,2
12/02,Glória,12
12/02,Grajaú,35
12/02,Guadalupe,8
12/02,Guaratiba,11
12/02,Gávea,5
12/02,Higienópolis,10
12/02,Honório Gurgel,2
12/02,Ilha de Guaratiba,4
12/02,Inhaúma,6
12/02,Inhoaíba,5
12/02,Ipanema,30
12/02,Irajá,13
12/02,Itanhangá,8
12/02,Jacarepaguá,10
12/02,Jacaré,7
12/02,Jardim América,5
12/02,Jardim Botânico,5
12/02,Jardim Carioca,7
12/02,Jardim Guanabara,13
12/02,Jardim Sulacap,6
12/02,Joá,1
12/02,Lagoa,11
12/02,Lapa,1
12/02,Laranjeiras,20
12/02,Leblon,17
12/02,Leme,3
12/02,Lins de Vasconcelos,11
12/02,Madureira,10
12/02,Magalhães Bastos,4
12/02,Mangueira,1
12/02,Manguinhos,1
12/02,Maracanã,26
12/02,Marechal Hermes,16
12/02,Maria da Graça,5
12/02,Moneró,1
12/02,Méier,16
12/02,Olaria,11
12/02,Osvaldo Cruz,8
12/02,Paciência,17
12/02,Padre Miguel,13
12/02,Paquetá,2
12/02,Parque Anchieta,9
12/02,Pavuna,9
12/02,Pechincha,7
12/02,Pedra de Guaratiba,5
12/02,Penha,15
12/02,Penha Circular,6
12/02,Piedade,15
12/02,Pilares,5
12/02,Pitangueiras,3
12/02,Portuguesa,1
12/02,Praia da Bandeira,1
12/02,Praça Seca,15
12/02,Praça da Bandeira,5
12/02,Quintino Bocaiúva,7
12/02,Ramos,14
12/02,Realengo,26
12/02,Recreio dos Bandeirantes,40
12/02,Riachuelo,4
12/02,Ribeira,3
12/02,Ricardo de Albuquerque,6
12/02,Rio Comprido,20
12/02,Rocha Miranda,2
12/02,Sampaio,3
12/02,Santa Cruz,27
12/02,Santa Teresa,7
12/02,Santo Cristo,3
12/02,Santíssimo,7
12/02,Saúde,4
12/02,Senador Camará,6
12/02,Senador Vasconcelos,4
12/02,Sepetiba,14
12/02,São Conrado,2
12/02,São Cristóvão,13
12/02,São Francisco Xavier,1
12/02,Tanque,5
12/02,Taquara,36
12/02,Tauá,5
12/02,Tijuca,62
12/02,Todos os Santos,12
12/02,Tomás Coelho,1
12/02,Turiaçú,3
12/02,Urca,7
12/02,Vargem Grande,5
12/02,Vargem Pequena,1
12/02,Vicente de Carvalho,1
12/02,Vidigal,1
12/02,Vigário Geral,3
12/02,Vila Isabel,30
12/02,Vila Kennedy,2
12/02,Vila Kosmos,1
12/02,Vila Valqueire,26
12/02,Vila da Penha,7
12/02,Vista Alegre,6
12/02,Zumbi,1
12/02,Água Santa,1
12/03,Abolição,2
12/03,Acari,1
12/03,Alto da Boa Vista,1
12/03,Anchieta,5
12/03,Andaraí,12
12/03,Anil,7
12/03,Bangu,47
12/03,Barra da Tijuca,62
12/03,Barra de Guaratiba,2
12/03,Barros Filho,1
12/03,Benfica,2
12/03,Bento Ribeiro,14
12/03,Bonsucesso,6
12/03,Botafogo,35
12/03,Brás de Pina,7
12/03,Cachambi,8
12/03,Cacuia,7
12/03,Caju,6
12/03,Camorim,1
12/03,Campinho,5
12/03,Campo Grande,101
12/03,Cascadura,3
12/03,Catete,9
12/03,Cavalcanti,2
12/03,Centro,30
12/03,Cidade Nova,2
12/03,Cidade de Deus,1
12/03,Coelho Neto,5
12/03,Colégio,6
12/03,Complexo do Alemão,3
12/03,Copacabana,44
12/03,Cordovil,5
12/03,Cosme Velho,1
12/03,Cosmos,11
12/03,Costa Barros,1
12/03,Curicica,5
12/03,Del Castilho,3
12/03,Deodoro,1
12/03,Encantado,4
12/03,Engenheiro Leal,2
12/03,Engenho Novo,10
12/03,Engenho da Rainha,1
12/03,Engenho de Dentro,34
12/03,Flamengo,11
12/03,Freguesia (Ilha),3
12/03,Freguesia (Jacarepaguá),17
12/03,Galeão,4
12/03,Gamboa,2
12/03,Gardênia Azul,3
12/03,Glória,14
12/03,Grajaú,15
12/03,Guadalupe,3
12/03,Guaratiba,15
12/03,Gávea,3
12/03,Humaitá,6
12/03,Inhaúma,3
12/03,Inhoaíba,4
12/03,Ipanema,14
12/03,Irajá,13
12/03,Itanhangá,2
12/03,Jacarepaguá,14
12/03,Jacaré,4
12/03,Jardim América,5
12/03,Jardim Botânico,5
12/03,Jardim Carioca,7
12/03,Jardim Guanabara,9
12/03,Jardim Sulacap,11
12/03,Lagoa,8
12/03,Laranjeiras,5
12/03,Leblon,11
12/03,Leme,7
12/03,Lins de Vasconcelos,2
12/03,Madureira,6
12/03,Magalhães Bastos,8
12/03,Manguinhos,1
12/03,Maracanã,7
12/03,Marechal Hermes,9
12/03,Maria da Graça,1
12/03,Maré,1
12/03,Méier,13
12/03,Olaria,8
12/03,Osvaldo Cruz,7
12/03,Paciência,8
12/03,Padre Miguel,18
12/03,Parada de Lucas,1
12/03,Parque Anchieta,8
12/03,Parque Colúmbia,2
12/03,Pavuna,11
12/03,Pechincha,17
12/03,Pedra de Guaratiba,8
12/03,Penha,12
12/03,Penha Circular,6
12/03,Piedade,7
12/03,Pilares,9
12/03,Pitangueiras,4
12/03,Portuguesa,5
12/03,Praia da Bandeira,1
12/03,Praça Seca,9
12/03,Quintino Bocaiúva,2
12/03,Ramos,6
12/03,Realengo,23
12/03,Recreio dos Bandeirantes,25
12/03,Riachuelo,1
12/03,Ribeira,1
12/03,Ricardo de Albuquerque,11
12/03,Rio Comprido,61
12/03,Rocha,1
12/03,Rocha Miranda,5
12/03,Santa Cruz,35
12/03,Santa Teresa,21
12/03,Santo Cristo,2
12/03,Santíssimo,8
12/03,Senador Camará,7
12/03,Senador Vasconcelos,2
12/03,Sepetiba,6
12/03,São Conrado,1
12/03,São Cristóvão,9
12/03,Tanque,3
12/03,Taquara,27
12/03,Tauá,2
12/03,Tijuca,46
12/03,Todos os Santos,27
12/03,Tomás Coelho,2
12/03,Turiaçú,1
12/03,Urca,8
12/03,Vargem Grande,9
12/03,Vargem Pequena,5
12/03,Vaz Lobo,5
12/03,Vicente de Carvalho,2
12/03,Vigário Geral,5
12/03,Vila Isabel,28
12/03,Vila Kennedy,1
12/03,Vila Militar,1
12/03,Vila Valqueire,8
12/03,Vila da Penha,14
12/03,Vista Alegre,7
12/03,Zumbi,1
12/03,Água Santa,2
12/04,Abolição,4
12/04,Acari,4
12/04,Alto da Boa Vista,3
12/04,Anchieta,42
12/04,Andaraí,14
12/04,Anil,22
12/04,Bancários,2
12/04,Bangu,83
12/04,Barra da Tijuca,80
12/04,Barra de Guaratiba,1
12/04,Barros Filho,2
12/04,Benfica,11
12/04,Bento Ribeiro,26
12/04,Bonsucesso,18
12/04,Botafogo,72
12/04,Brás de Pina,20
12/04,Cachambi,19
12/04,Cacuia,4
12/04,Caju,3
12/04,Camorim,5
12/04,Campinho,17
12/04,Campo Grande,217
12/04,Campo dos Afonsos,2
12/04,Cascadura,15
12/04,Catete,6
12/04,Catumbi,3
12/04,Cavalcanti,3
12/04,Centro,70
12/04,Cidade Nova,11
12/04,Cocotá,3
12/04,Coelho Neto,10
12/04,Colégio,9
12/04,Complexo do Alemão,2
12/04,Copacabana,80
12/04,Cordovil,18
12/04,Cosme Velho,3
12/04,Cosmos,25
12/04,Costa Barros,2
12/04,Curicica,13
12/04,Del Castilho,12
12/04,Deodoro,3
12/04,Encantado,16
12/04,Engenho Novo,25
12/04,Engenho da Rainha,7
12/04,Engenho de Dentro,42
12/04,Estácio,3
12/04,Flamengo,15
12/04,Freguesia (Ilha),7
12/04,Freguesia (Jacarepaguá),35
12/04,Galeão,5
12/04,Gamboa,2
12/04,Gardênia Azul,1
12/04,Gericinó,1
12/04,Glória,6
12/04,Grajaú,34
12/04,Guadalupe,18
12/04,Guaratiba,55
12/04,Gávea,17
12/04,Higienópolis,4
12/04,Honório Gurgel,5
12/04,Humaitá,18
12/04,Ilha de Guaratiba,2
12/04,Inhaúma,23
12/04,Inhoaíba,20
12/04,Ipanema,22
12/04,Irajá,56
12/04,Itanhangá,12
12/04,Jacarepaguá,14
12/04,Jacaré,4
12/04,Jardim América,8
12/04,Jardim Botânico,9
12/04,Jardim Carioca,11
12/04,Jardim Guanabara,18
12/04,Jardim Sulacap,12
12/04,Joá,2
12/04,Lagoa,13
12/04,Lapa,8
12/04,Laranjeiras,20
12/04,Leblon,18
12/04,Leme,9
12/04,Lins de Vasconcelos,6
12/04,Madureira,23
12/04,Magalhães Bastos,11
12/04,Mangueira,3
12/04,Manguinhos,1
12/04,Maracanã,21
12/04,Marechal Hermes,25
12/04,Maria da Graça,5
12/04,Moneró,5
12/04,Méier,45
12/04,Olaria,22
12/04,Osvaldo Cruz,10
12/04,Paciência,20
12/04,Padre Miguel,19
12/04,Paquetá,1
12/04,Parada de Lucas,5
12/04,Parque Anchieta,24
12/04,Parque Colúmbia,2
12/04,Pavuna,38
12/04,Pechincha,23
12/04,Pedra de Guaratiba,6
12/04,Penha,21
12/04,Penha Circular,21
12/04,Piedade,21
12/04,Pilares,9
12/04,Pitangueiras,2
12/04,Portuguesa,4
12/04,Praia da Bandeira,2
12/04,Praça Seca,17
12/04,Praça da Bandeira,5
12/04,Quintino Bocaiúva,16
12/04,Ramos,20
12/04,Realengo,60
12/04,Recreio dos Bandeirantes,49
12/04,Riachuelo,2
12/04,Ricardo de Albuquerque,22
12/04,Rio Comprido,15
12/04,Rocha,6
12/04,Rocha Miranda,19
12/04,Rocinha,2
12/04,Sampaio,3
12/04,Santa Cruz,60
12/04,Santa Teresa,23
12/04,Santo Cristo,8
12/04,Santíssimo,23
12/04,Saúde,5
12/04,Senador Camará,20
12/04,Senador Vasconcelos,15
12/04,Sepetiba,21
12/04,São Conrado,9
12/04,São Cristóvão,13
12/04,São Francisco Xavier,3
12/04,Tanque,17
12/04,Taquara,67
12/04,Tauá,3
12/04,Tijuca,110
12/04,Todos os Santos,20
12/04,Tomás Coelho,5
12/04,Turiaçú,12
12/04,Urca,6
12/04,Vargem Grande,14
12/04,Vargem Pequena,11
12/04,Vasco da Gama,2
12/04,Vaz Lobo,6
12/04,Vicente de Carvalho,6
12/04,Vidigal,2
12/04,Vigário Geral,9
12/04,Vila Isabel,36
12/04,Vila Kennedy,7
12/04,Vila Kosmos,10
12/04,Vila Militar,4
12/04,Vila Valqueire,26
12/04,Vila da Penha,23
12/04,Vista Alegre,11
12/04,Zumbi,2
12/04,Água Santa,7
13/01,Abolição,6
13/01,Acari,1
13/01,Alto da Boa Vista,2
13/01,Anchieta,17
13/01,Andaraí,18
13/01,Anil,24
13/01,Bancários,3
13/01,Bangu,77
13/01,Barra da Tijuca,86
13/01,Barra de Guaratiba,3
13/01,Barros Filho,5
13/01,Benfica,6
13/01,Bento Ribeiro,30
13/01,Bonsucesso,17
13/01,Botafogo,60
13/01,Brás de Pina,10
13/01,Cachambi,23
13/01,Cacuia,7
13/01,Caju,5
13/01,Camorim,5
13/01,Campinho,4
13/01,Campo Grande,199
13/01,Cascadura,34
13/01,Catete,6
13/01,Catumbi,7
13/01,Cavalcanti,6
13/01,Centro,65
13/01,Cidade Nova,4
13/01,Cidade de Deus,4
13/01,Cocotá,5
13/01,Coelho Neto,5
13/01,Colégio,7
13/01,Complexo do Alemão,3
13/01,Copacabana,88
13/01,Cordovil,15
13/01,Cosme Velho,2
13/01,Cosmos,21
13/01,Costa Barros,2
13/01,Curicica,24
13/01,Del Castilho,8
13/01,Deodoro,4
13/01,Encantado,10
13/01,Engenho Novo,29
13/01,Engenho da Rainha,10
13/01,Engenho de Dentro,37
13/01,Estácio,2
13/01,Flamengo,20
13/01,Freguesia (Ilha),3
13/01,Freguesia (Jacarepaguá),29
13/01,Galeão,5
13/01,Gardênia Azul,7
13/01,Glória,11
13/01,Grajaú,25
13/01,Guadalupe,14
13/01,Guaratiba,56
13/01,Gávea,15
13/01,Higienópolis,7
13/01,Honório Gurgel,3
13/01,Humaitá,4
13/01,Ilha de Guaratiba,3
13/01,Inhaúma,11
13/01,Inhoaíba,16
13/01,Ipanema,37
13/01,Irajá,71
13/01,Itanhangá,1
13/01,Jacarepaguá,31
13/01,Jacaré,1
13/01,Jardim América,9
13/01,Jardim Botânico,7
13/01,Jardim Carioca,10
13/01,Jardim Guanabara,17
13/01,Jardim Sulacap,14
13/01,Joá,6
13/01,Lagoa,9
13/01,Lapa,7
13/01,Laranjeiras,20
13/01,Leblon,35
13/01,Leme,3
13/01,Lins de Vasconcelos,9
13/01,Madureira,33
13/01,Magalhães Bastos,7
13/01,Mangueira,2
13/01,Manguinhos,4
13/01,Maracanã,18
13/01,Marechal Hermes,30
13/01,Maria da Graça,6
13/01,Maré,8
13/01,Moneró,2
13/01,Méier,53
13/01,Olaria,22
13/01,Osvaldo Cruz,16
13/01,Paciência,26
13/01,Padre Miguel,31
13/01,Paquetá,4
13/01,Parada de Lucas,5
13/01,Parque Anchieta,6
13/01,Parque Colúmbia,2
13/01,Pavuna,23
13/01,Pechincha,21
13/01,Pedra de Guaratiba,11
13/01,Penha,36
13/01,Penha Circular,8
13/01,Piedade,25
13/01,Pilares,11
13/01,Pitangueiras,3
13/01,Portuguesa,5
13/01,Praça Seca,16
13/01,Praça da Bandeira,12
13/01,Quintino Bocaiúva,10
13/01,Ramos,22
13/01,Realengo,52
13/01,Recreio dos Bandeirantes,59
13/01,Riachuelo,6
13/01,Ricardo de Albuquerque,6
13/01,Rio Comprido,26
13/01,Rocha,5
13/01,Rocha Miranda,14
13/01,Sampaio,3
13/01,Santa Cruz,78
13/01,Santa Teresa,26
13/01,Santo Cristo,6
13/01,Santíssimo,22
13/01,Saúde,1
13/01,Senador Camará,10
13/01,Senador Vasconcelos,16
13/01,Sepetiba,18
13/01,São Conrado,2
13/01,São Cristóvão,27
13/01,São Francisco Xavier,1
13/01,Tanque,10
13/01,Taquara,68
13/01,Tauá,2
13/01,Tijuca,100
13/01,Todos os Santos,18
13/01,Tomás Coelho,1
13/01,Turiaçú,5
13/01,Urca,10
13/01,Vargem Grande,12
13/01,Vargem Pequena,10
13/01,Vasco da Gama,3
13/01,Vaz Lobo,2
13/01,Vicente de Carvalho,10
13/01,Vidigal,3
13/01,Vigário Geral,12
13/01,Vila Isabel,35
13/01,Vila Kennedy,2
13/01,Vila Kosmos,5
13/01,Vila Militar,2
13/01,Vila Valqueire,24
13/01,Vila da Penha,15
13/01,Vista Alegre,7
13/01,Água Santa,1
13/02,Abolição,10
13/02,Acari,1
13/02,Alto da Boa Vista,3
13/02,Anchieta,29
13/02,Andaraí,62
13/02,Anil,18
13/02,Bancários,6
13/02,Bangu,106
13/02,Barra da Tijuca,96
13/02,Barra de Guaratiba,5
13/02,Barros Filho,2
13/02,Benfica,15
13/02,Bento Ribeiro,47
13/02,Bonsucesso,29
13/02,Botafogo,71
13/02,Brás de Pina,29
13/02,Cachambi,35
13/02,Cacuia,14
